cogs_pct_growth,revenue_growth,gross_profit_growth,gross_profit_pct_growth,ebitda_growth,ebitda_pct_growth,ebit_growth,ebit_pct_growth,pre_tax_income_growth,pre_tax_income_pct_growth,net_income_growth,net_income_pct_growth,dividends_per_share,shares_outstanding_basic,total_assets,total_liabilities,shareholders_equity,retained_earnings,tangible_shareholders_equity,total_assets_growth,total_liabilities_growth,shareholders_equity_growth,retained_earnings_growth,tangible_shareholders_equity_growth,cash_from_operations,cash_from_investing,cash_from_financing,free_cashflow,free_cashflow_per_share_diluted,cash_from_operations_growth,cash_from_investing_growth,cash_from_financing_growth,free_cashflow_growth,free_cashflow_per_share_diluted_growth,roe,roe_growth,roic,roic_growth,roce,roce_growth,debt_to_equity,debt_to_equity_growth,leverage,leverage_growth,current_ratio,current_ratio_growth,acid_test,acid_test_growth,days_in_inventory,days_in_inventory_growth,inventory_turns,inventory_turns_growth,days_sales_outstanding,days_sales_outstanding_growth,days_payable_outstanding,days_payable_outstanding_growth,ppe_turnover,ppe_turnover_growth,total_asset_turnover,total_asset_turnover_growth,score
3.21,-15.1,-24.19,-10.82,-31.8,-19.44,-41.3,-30.77,-48.82,-39.67,-46.45,-37.18,1.0,161600000.0,9855900000.0,5505500000.0,4350400000.0,5722000000.0,173500000.0,-5.11,7.36,-17.28,6.2,-87.95,1129200000.0,-960800000.0,-274300000.0,858500000.0,5.28,-14.23,-17.94,-22958.33,-17.16,-12.58,0.12,-33.33,0.14,-30.0,0.11,-35.29,1.27,29.59,0.36,28.57,1.56,-17.02,0.93,-21.85,55.97,-4.19,6.52,4.32,50.18,-18.42,28.99,-22.88,5.48,-72.91,1.05,-10.26,0.16
-1.06,-3.1,0.86,4.37,2.2,5.17,2.5,6.17,10.5,13.88,8.97,12.24,1.01,160900000.0,9910400000.0,5451000000.0,4459400000.0,6086500000.0,523000000.0,0.55,-0.99,2.51,6.37,201.44,1218800000.0,-146200000.0,-650000000.0,1089600000.0,6.69,7.93,-84.78,136.97,26.92,26.7,0.12,0.0,0.15,7.14,0.11,0.0,1.22,-3.94,0.33,-8.33,1.63,4.49,1.1,18.28,54.5,-2.63,6.7,2.76,58.44,16.46,41.34,42.6,5.89,7.48,1.01,-3.81,0.2
-3.16,23.5,37.85,11.63,50.5,22.13,74.5,40.7,87.29,51.66,89.33,54.55,1.28,161100000.0,10886800000.0,5398500000.0,5488300000.0,6891400000.0,1301500000.0,9.85,-0.96,23.07,13.22,148.85,1166900000.0,-244900000.0,-915800000.0,959600000.0,5.82,-4.26,67.51,40.89,-11.93,-13.0,0.19,58.33,0.21,40.0,0.18,63.64,0.98,-19.67,0.28,-15.15,1.8,10.43,1.21,10.0,54.91,0.75,6.65,-0.75,58.48,0.07,45.64,10.4,6.87,16.64,1.13,11.88,0.18
-0.38,6.5,7.75,0.83,8.4,2.01,11.5,4.96,11.53,4.72,9.79,3.53,1.59,151200000.0,11170300000.0,6264600000.0,4905700000.0,7787200000.0,884700000.0,2.6,16.04,-10.62,13.0,-32.02,1530400000.0,-375800000.0,-823500000.0,1311600000.0,8.48,31.15,53.45,-10.08,36.68,45.7,0.23,21.05,0.26,23.81,0.19,5.56,1.28,30.61,0.34,21.43,1.81,0.56,1.25,3.31,51.34,-6.5,7.11,6.92,55.32,-5.4,43.79,-4.05,7.64,11.21,1.18,4.42,0.19
-1.95,14.8,23.74,7.96,24.6,8.53,36.4,18.66,45.05,26.35,49.15,30.67,860.0,46500000.0,2433300000.0,1259600000.0,1173700000.0,948000000.0,585700000.0,3.29,4.76,1.76,19.2,3.24,317800000.0,-213900000.0,-188800000.0,96400000.0,2.04,19.12,73.48,76.45,-6.77,-4.23,0.16,45.45,0.17,41.67,0.14,27.27,1.07,2.88,0.44,4.76,3.01,-1.63,1.9,-6.86,52.56,-5.48,6.94,5.79,41.58,-10.75,22.05,-7.7,1.69,4.32,0.81,10.96,0.13
-2.89,10.9,22.48,10.6,17.7,6.11,24.5,11.95,29.45,16.65,27.35,14.29,1010.0,45500000.0,2506400000.0,1252400000.0,1254000000.0,1142100000.0,672500000.0,3.0,-0.57,6.84,20.47,14.82,338200000.0,-213400000.0,-169200000.0,72200000.0,1.56,6.42,-0.23,-10.38,-25.1,-23.53,0.2,25.0,0.21,23.53,0.18,28.57,1.0,-6.54,0.37,-15.91,1.88,-37.54,1.07,-43.68,56.16,6.85,6.5,-6.34,40.38,-2.89,18.67,-15.33,1.69,0.0,0.87,7.41,0.06
-2.6,-0.1,8.17,8.33,9.1,9.05,10.2,10.67,6.69,6.77,7.29,7.14,8758.12,0.0,2683800000.0,1737800000.0,946000000.0,931700000.0,361900000.0,7.08,38.76,-24.56,-18.42,-46.19,397600000.0,-256000000.0,-153800000.0,132600000.0,21666.92,17.56,19.96,-9.1,83.66,1388805.13,0.28,40.0,0.24,14.29,0.2,11.11,1.84,84.0,0.46,24.32,1.24,-34.04,0.67,-37.38,64.6,15.03,5.65,-13.08,40.98,1.49,19.57,4.82,1.53,-9.47,0.82,-5.75,0.12
21.4,-3.3,-62.37,-61.15,-14.8,-11.7,-24.8,-22.34,-34.39,-32.09,-33.04,-30.83,1.49,41400000.0,3032500000.0,1965200000.0,1067300000.0,1044400000.0,431100000.0,12.99,13.09,12.82,12.1,19.12,345600000.0,-450800000.0,122900000.0,87400000.0,2.1,-13.08,76.09,-179.91,-34.09,-99.99,0.17,-39.29,0.15,-37.5,0.12,-40.0,1.84,0.0,0.53,15.22,1.91,54.03,1.0,49.25,61.01,-5.56,5.98,5.84,36.49,-10.96,12.07,-38.32,1.25,-18.3,0.7,-14.63,0.15
-1.35,-25.7,-16.79,11.88,-26.7,-1.71,-43.4,-24.18,-55.24,-39.81,-51.5,-34.94,1.6,44000000.0,3239300000.0,1832900000.0,1406400000.0,1058700000.0,769700000.0,6.82,-6.73,31.77,1.37,78.54,318400000.0,-185000000.0,92500000.0,179100000.0,4.05,-7.87,-58.96,-24.74,104.92,92.86,0.06,-64.71,0.08,-46.67,0.06,-50.0,1.3,-29.35,0.45,-15.09,2.29,19.9,1.4,40.0,87.0,42.6,4.2,-29.77,37.77,3.51,13.63,12.92,0.93,-25.6,0.49,-30.0,0.07
2.9,5.1,-18.77,-23.01,4.8,0.0,8.4,3.45,17.27,11.66,129.01,118.52,1.6,45500000.0,3074700000.0,1606500000.0,1468300000.0,1082200000.0,824200000.0,-5.08,-12.35,4.4,2.22,7.08,269800000.0,-174200000.0,-288900000.0,133900000.0,2.93,-15.26,-5.84,-412.32,-25.24,-27.65,0.13,116.67,0.09,12.5,0.07,16.67,1.09,-16.15,0.4,-11.11,1.81,-20.96,0.95,-32.14,80.32,-7.68,4.54,8.1,40.5,7.23,14.59,7.04,0.98,5.38,0.54,10.2,0.07
2.66,3.7,-25.19,-27.59,-12.0,-15.22,-18.8,-21.67,-22.44,-25.22,-57.92,-59.32,1.6,45700000.0,3147800000.0,1699000000.0,1448900000.0,1090900000.0,778100000.0,2.38,5.76,-1.32,0.8,-5.59,259100000.0,-238900000.0,-64500000.0,103700000.0,2.27,-3.97,37.14,-77.67,-22.55,-22.53,0.06,-53.85,0.06,-33.33,0.05,-28.57,1.17,7.34,0.48,20.0,3.79,109.39,1.93,103.16,73.34,-8.69,4.98,9.69,43.39,7.14,20.96,43.66,0.97,-1.02,0.54,0.0,0.1
0.0,18.6,18.59,0.0,10.2,-7.18,18.8,0.0,3.48,-12.78,107.77,75.0,1.6,45800000.0,3160900000.0,1710600000.0,1450300000.0,1101600000.0,783700000.0,0.42,0.68,0.1,0.98,0.72,222700000.0,-143200000.0,-80100000.0,71700000.0,1.56,-14.05,-40.06,24.19,-30.86,-31.28,0.12,100.0,0.08,33.33,0.06,20.0,1.18,0.85,0.49,2.08,4.04,6.6,2.12,9.84,63.71,-13.13,5.73,15.06,40.26,-7.21,16.01,-23.62,1.16,19.59,0.64,18.52,0.15
0.14,-8.7,-9.0,0.0,5.0,14.68,5.7,15.73,-2.01,7.41,89.55,107.69,0.38,906900000.0,10907000000.0,5874000000.0,5033000000.0,2969000000.0,772000000.0,-11.51,-15.14,-6.85,-16.95,-32.28,1270000000.0,-333000000.0,-2020000000.0,1022000000.0,1.13,5.13,172.95,90.21,22.25,-99.84,0.18,100.0,0.13,8.33,0.13,8.33,1.17,-8.59,0.36,24.14,2.0,32.45,1.41,23.68,49.64,-2.48,7.35,2.51,44.93,-4.61,31.47,-4.2,4.82,-8.88,1.05,3.96,-0.21
3.56,-16.9,-24.7,-9.45,-44.3,-32.8,-52.8,-42.72,-122.03,-126.56,-142.27,-150.62,0.95,353000000.0,9483000000.0,6502000000.0,2981000000.0,2162000000.0,-689000000.0,-13.06,10.69,-40.77,-27.18,-189.25,797000000.0,-14000000.0,-631000000.0,790000000.0,2.24,-37.24,-95.8,-68.76,-22.7,98.23,-0.13,-172.22,0.08,-38.46,0.07,-46.15,2.18,86.32,0.52,44.44,2.13,6.5,1.52,7.8,48.21,-2.88,7.57,2.99,38.45,-14.42,27.2,-13.57,4.44,-7.88,1.0,-4.76,0.37
-1.84,-19.3,-14.79,5.62,-27.2,-9.52,-41.7,-28.81,-29.53,-12.75,-53.2,-41.46,0.47,351000000.0,9175000000.0,6358000000.0,2817000000.0,1871000000.0,-581000000.0,-3.25,-2.21,-5.5,-13.46,-15.67,705000000.0,-118000000.0,-197000000.0,701000000.0,2.0,-11.54,742.86,-68.78,-11.27,-10.71,-0.06,-53.85,0.05,-37.5,0.04,-42.86,2.26,3.67,0.5,-3.85,1.94,-8.92,1.52,0.0,48.02,-0.39,7.6,0.4,46.86,21.87,37.36,37.35,3.87,-12.84,0.83,-17.0,0.76
2.39,-2.2,-8.81,-6.84,-11.2,-9.21,-27.7,-26.19,444.85,456.18,469.95,479.17,0.31,349000000.0,8140000000.0,6558000000.0,1582000000.0,720000000.0,-1070000000.0,-11.28,3.15,-43.84,-61.52,84.17,465000000.0,-109000000.0,-40000000.0,464000000.0,1.33,-34.04,-7.63,-79.7,-33.81,-33.5,-0.66,1000.0,0.04,-20.0,0.04,0.0,4.15,83.63,0.62,24.0,2.33,20.1,1.84,21.05,47.26,-1.58,7.72,1.58,43.3,-7.6,38.87,4.04,4.31,11.37,0.92,10.84,12.95
-0.57,-4.2,-2.51,1.63,-1.4,2.9,3.8,9.68,-47.1,-44.75,-44.87,-42.45,0.31,348000000.0,7297000000.0,6555000000.0,742000000.0,38000000.0,-1345000000.0,-10.36,-0.05,-53.1,-94.72,25.7,239000000.0,-84000000.0,-219000000.0,88000000.0,0.25,-48.6,-22.94,447.5,-81.03,-81.2,-0.77,16.67,0.06,50.0,0.05,25.0,8.83,112.77,0.57,-8.06,1.45,-37.77,1.13,-38.59,52.14,10.33,7.0,-9.33,46.53,7.46,52.21,34.32,4.58,6.26,0.98,6.52,-4.77
-1.57,4.5,9.46,4.82,25.2,19.72,72.5,64.71,-118.62,-117.73,-80.17,-81.25,0.31,349000000.0,6875000000.0,6341000000.0,534000000.0,-102000000.0,-1511000000.0,-5.78,-3.26,-28.03,-368.42,12.34,281000000.0,-29000000.0,-576000000.0,162000000.0,0.46,17.57,-65.48,163.01,84.09,84.0,-0.21,-72.73,0.11,83.33,0.08,60.0,11.87,34.43,0.65,14.04,1.73,19.31,1.34,18.58,47.84,-8.25,7.63,9.0,45.44,-2.34,51.93,-0.54,5.65,23.36,1.09,11.22,2.91
-5.5,8.6,48.26,36.64,22.4,12.69,31.0,20.43,45.06,33.55,45.09,34.0,200.0,18400000.0,706400000.0,226700000.0,479600000.0,467500000.0,439300000.0,-4.19,-26.75,12.11,13.03,13.6,117900000.0,-8500000.0,-107600000.0,106000000.0,5.72,0.77,-44.81,7.82,5.26,4.95,0.12,33.33,0.18,50.0,0.16,45.45,0.47,-34.72,0.19,-34.48,1.08,-0.92,0.54,-10.0,50.86,5.39,7.18,-5.03,35.89,-22.43,27.14,-8.16,0.86,16.22,0.61,12.96,0.24
-0.34,17.1,18.88,1.68,7.4,-8.61,10.1,-5.8,17.9,0.64,16.15,-0.75,2150.0,55800000.0,693000000.0,254000000.0,439000000.0,413100000.0,439000000.0,-1.9,12.04,-8.47,-11.64,-0.07,112700000.0,-11700000.0,-104300000.0,100300000.0,1.78,-4.41,37.65,-3.07,-5.38,-68.88,0.15,25.0,0.21,16.67,0.18,12.5,0.58,23.4,0.23,21.05,1.13,4.63,0.61,12.96,43.4,-14.67,8.41,17.13,39.51,10.09,27.95,2.98,1.05,22.09,0.73,19.67,0.1
-6.66,22.7,59.58,29.67,41.0,15.22,52.3,24.17,54.85,26.24,59.49,30.08,400.0,55300000.0,751800000.0,294600000.0,457200000.0,486700000.0,457200000.0,8.48,15.98,4.15,17.82,4.15,157200000.0,-93000000.0,-60500000.0,134800000.0,2.41,39.49,694.87,-41.99,34.4,35.39,0.23,53.33,0.32,52.38,0.26,44.44,0.64,10.34,0.23,0.0,1.16,2.65,0.64,4.92,49.22,13.41,7.42,-11.77,42.04,6.4,31.55,12.88,1.18,12.38,0.82,12.33,0.06
-5.26,39.4,63.07,16.95,46.0,4.72,53.3,9.92,52.5,9.36,50.89,8.09,400.0,52600000.0,861100000.0,424200000.0,436900000.0,465600000.0,436900000.0,14.54,43.99,-4.44,-4.34,-4.44,188200000.0,-72900000.0,-67800000.0,115300000.0,2.16,19.72,-21.61,12.07,-14.47,-10.37,0.37,60.87,0.39,21.87,0.33,26.92,0.97,51.56,0.37,60.87,2.06,77.59,1.42,121.87,39.78,-19.18,9.18,23.72,39.65,-5.69,30.27,-4.06,1.54,30.51,1.0,21.95,0.03
-6.34,7.3,25.13,16.67,22.3,13.81,25.2,16.67,26.21,17.65,25.9,17.65,700.0,49100000.0,971400000.0,425400000.0,546000000.0,546400000.0,546000000.0,12.81,0.28,24.97,17.35,24.97,242400000.0,-152100000.0,-127900000.0,105600000.0,2.12,28.8,108.64,88.64,-8.41,-1.85,0.37,0.0,0.42,7.69,0.36,9.09,0.78,-19.59,0.33,-10.81,1.61,-21.84,0.88,-38.03,46.07,15.81,7.92,-13.73,30.67,-22.65,30.6,1.09,1.41,-8.44,0.95,-5.0,0.04
18.22,-18.9,-49.98,-38.2,-24.8,-7.12,-29.5,-13.1,-52.55,-41.5,-51.75,-40.45,800.0,45600000.0,1117700000.0,712000000.0,405700000.0,406600000.0,405700000.0,15.06,67.37,-25.7,-25.59,-25.7,104800000.0,-96900000.0,-6200000.0,7900000.0,0.17,-56.77,-36.29,-95.15,-92.52,-91.98,0.24,-35.14,0.27,-35.71,0.22,-38.89,1.75,124.36,0.54,63.64,1.8,11.8,0.86,-2.27,60.11,30.48,6.07,-23.36,30.69,0.07,31.06,1.5,1.06,-24.82,0.67,-29.47,0.08
9.8,-20.0,-51.58,-39.7,-39.5,-24.43,-50.5,-38.36,-56.93,-46.17,-57.26,-46.56,0.6,43500000.0,1066700000.0,638800000.0,427800000.0,422300000.0,427800000.0,-4.56,-10.28,5.45,3.86,5.45,79400000.0,-12100000.0,-68500000.0,63300000.0,1.44,-24.24,-87.51,1004.84,701.27,747.06,0.1,-58.33,0.14,-48.15,0.11,-50.0,1.49,-14.86,0.54,0.0,2.73,51.67,1.06,23.26,74.23,23.49,4.92,-18.95,27.01,-11.99,13.59,-56.25,0.89,-16.04,0.56,-16.42,0.15
1.07,-21.8,-27.92,-7.5,-28.4,-8.27,-41.4,-25.0,-36.82,-19.15,-30.62,-11.43,0.4,43700000.0,1013800000.0,562100000.0,451600000.0,440000000.0,451600000.0,-4.96,-12.01,5.56,4.19,5.56,64600000.0,-13800000.0,-67200000.0,50900000.0,1.16,-18.64,14.05,-1.9,-19.59,-19.44,0.06,-40.0,0.08,-42.86,0.07,-36.36,1.24,-16.78,0.48,-11.11,2.24,-17.95,0.77,-27.36,92.92,25.18,3.93,-20.12,38.77,43.54,24.39,79.47,0.74,-16.85,0.46,-17.86,0.18
3.77,-1.2,-31.02,-30.63,-27.7,-27.05,-47.4,-46.67,-57.25,-56.79,-48.97,-48.39,0.4,43900000.0,985800000.0,524300000.0,461500000.0,439100000.0,329000000.0,-2.76,-6.72,2.19,-0.2,-27.15,44100000.0,-16600000.0,-27000000.0,26900000.0,0.61,-31.73,20.29,-59.82,-47.15,-47.41,0.03,-50.0,0.04,-50.0,0.04,-42.86,1.14,-8.06,0.46,-4.17,2.51,12.05,0.85,10.39,98.57,6.08,3.7,-5.85,34.65,-10.63,25.92,6.27,0.77,4.05,0.47,2.17,0.15
-0.6,7.2,14.53,7.79,4.9,-1.69,9.5,2.78,30.36,21.76,26.35,18.75,0.4,44200000.0,985100000.0,512600000.0,472500000.0,439900000.0,340000000.0,-0.07,-2.23,2.38,0.18,3.34,60900000.0,-26100000.0,-30100000.0,34800000.0,0.78,38.1,57.23,11.48,29.37,27.87,0.04,33.33,0.05,25.0,0.04,0.0,1.08,-5.26,0.44,-4.35,2.49,-0.8,0.89,4.71,99.26,0.7,3.68,-0.54,41.39,19.45,31.08,19.91,0.85,10.39,0.5,6.38,0.16
-8.59,29.8,153.41,95.18,81.1,39.43,174.2,109.46,284.02,195.7,208.56,136.84,0.4,46600000.0,1476200000.0,780100000.0,696200000.0,478700000.0,563700000.0,49.85,52.18,47.34,8.82,65.79,124400000.0,-506400000.0,379400000.0,71400000.0,1.51,104.27,1840.23,-1360.47,105.17,93.59,0.08,100.0,0.08,60.0,0.07,75.0,1.12,3.7,0.46,4.55,2.61,4.82,1.05,17.98,105.85,6.64,3.45,-6.25,49.65,19.96,39.86,28.25,0.65,-23.53,0.44,-12.0,0.18
-0.71,-15.7,-14.41,1.52,-8.0,9.73,-10.4,6.59,0.71,19.43,-0.96,17.31,0.8,58500000.0,2712900000.0,1098500000.0,1614400000.0,1022800000.0,733700000.0,-2.22,5.73,-6.97,9.33,-13.43,189000000.0,-5700000.0,-62000000.0,160700000.0,2.73,-1.25,-95.16,-35.15,9.84,12.35,0.08,0.0,0.11,0.0,0.1,-9.09,0.68,13.33,0.23,27.78,2.24,17.89,1.63,30.4,70.86,-2.85,5.15,3.0,46.95,0.21,35.45,-6.61,7.7,-14.06,0.81,-13.83,0.12
-1.18,-0.8,1.59,2.1,10.7,11.29,12.9,14.43,13.09,13.9,15.16,16.39,0.86,58600000.0,2706700000.0,1094000000.0,1612700000.0,1126600000.0,639800000.0,-0.23,-0.41,-0.11,10.15,-12.8,133500000.0,-156500000.0,-77400000.0,112500000.0,1.89,-29.37,2645.61,24.84,-29.99,-30.77,0.1,25.0,0.12,9.09,0.11,10.0,0.68,0.0,0.22,-4.35,1.98,-11.61,1.34,-17.79,81.03,14.35,4.5,-12.62,50.56,7.69,39.89,12.52,7.76,0.78,0.81,0.0,0.14
0.24,14.7,14.18,-0.29,14.8,0.0,17.2,1.8,-92.92,-93.85,-82.94,-84.51,0.98,58100000.0,2843500000.0,1228800000.0,1614800000.0,1096000000.0,647700000.0,5.05,12.32,0.13,-2.72,1.23,149800000.0,-65500000.0,-108700000.0,115100000.0,1.94,12.21,-58.15,40.44,2.31,2.65,0.02,-80.0,0.14,16.67,0.12,9.09,0.76,11.76,0.24,9.09,1.94,-2.02,1.26,-5.97,79.64,-1.72,4.58,1.78,50.99,0.85,42.88,7.5,8.8,13.4,0.88,8.64,0.07
0.27,3.1,2.6,-0.59,20.3,16.67,26.9,23.01,1822.97,1769.49,725.1,663.64,1.08,57400000.0,2889900000.0,1258300000.0,1631600000.0,1251000000.0,691900000.0,1.63,2.4,1.04,14.14,6.82,234800000.0,31200000.0,-95300000.0,205400000.0,3.52,56.74,-147.63,-12.33,78.45,81.44,0.13,550.0,0.18,28.57,0.15,25.0,0.77,1.32,0.26,8.33,2.31,19.07,1.62,28.57,75.29,-5.46,4.85,5.9,47.17,-7.49,39.0,-9.05,9.61,9.2,0.89,1.14,0.09
-4.19,13.6,23.54,8.64,10.1,-3.0,15.6,1.75,15.41,1.66,20.96,5.71,800.0,21500000.0,830800000.0,509100000.0,321700000.0,270000000.0,39700000.0,27.33,14.58,54.51,5.84,47.58,60100000.0,-95500000.0,53700000.0,41700000.0,1.89,10.48,98.96,-320.08,19.14,3.28,0.1,-23.08,0.09,-18.18,0.08,-11.11,1.58,-25.82,0.38,-20.83,3.36,-11.11,2.79,-10.29,69.46,13.59,5.25,-12.06,48.8,7.51,61.49,40.84,5.78,17.48,1.07,-10.83,0.14
1.34,11.7,8.92,-2.27,-2.1,-12.37,-2.7,-12.07,-6.02,-15.85,-8.81,-18.92,400.0,46200000.0,937000000.0,586400000.0,350500000.0,292900000.0,3200000.0,12.78,15.18,8.95,8.48,-91.94,52700000.0,-75600000.0,7700000.0,24200000.0,0.51,-12.31,-20.84,-85.66,-41.97,-73.02,0.09,-10.0,0.08,-11.11,0.07,-12.5,1.67,5.7,0.39,2.63,3.21,-4.46,2.6,-6.81,76.59,10.26,4.77,-9.14,50.97,4.45,76.03,23.65,5.98,3.46,1.06,-0.93,0.06
-2.48,10.8,16.06,4.65,31.5,18.82,51.5,35.29,89.97,71.47,80.67,63.33,420.0,47200000.0,1005900000.0,604700000.0,401200000.0,304300000.0,2000000.0,7.35,3.12,14.47,3.89,-37.5,69700000.0,-85500000.0,7900000.0,43600000.0,0.89,32.26,13.1,2.6,80.17,74.51,0.14,55.56,0.12,50.0,0.1,42.86,1.51,-9.58,0.34,-12.82,3.02,-5.92,2.41,-7.31,82.36,7.53,4.43,-7.13,51.53,1.1,62.19,-18.2,7.02,17.39,1.1,3.77,0.07
-0.84,12.5,14.12,1.39,44.1,27.72,54.6,37.68,38.56,23.1,36.16,22.45,485.0,50700000.0,1336500000.0,816700000.0,519800000.0,352800000.0,-75400000.0,32.87,35.06,29.56,15.94,-3870.0,114300000.0,-247300000.0,140900000.0,72600000.0,1.37,63.99,189.24,1683.54,66.51,53.93,0.14,0.0,0.13,8.33,0.11,10.0,1.57,3.97,0.39,14.71,3.21,6.29,2.53,4.98,92.33,12.11,3.95,-10.84,56.19,9.04,65.56,5.42,5.91,-15.81,0.93,-15.45,0.09
-2.13,14.4,18.67,3.84,28.3,12.4,31.4,14.74,31.22,14.7,32.25,15.0,545.0,53300000.0,1539300000.0,885400000.0,653900000.0,422800000.0,-57000000.0,15.17,8.41,25.8,19.84,-24.4,120300000.0,-128100000.0,-5600000.0,70100000.0,1.22,5.25,-48.2,-103.97,-3.44,-10.95,0.15,7.14,0.15,15.38,0.13,18.18,1.35,-14.01,0.35,-10.26,3.07,-4.36,2.35,-7.11,102.25,10.74,3.57,-9.62,54.38,-3.22,77.52,18.24,6.15,4.06,0.92,-1.08,0.12
0.18,-4.0,-4.23,-0.26,-2.6,1.38,-4.7,0.0,-4.03,0.0,-15.37,-11.59,0.62,54000000.0,1435400000.0,836800000.0,598600000.0,465400000.0,-80200000.0,-6.75,-5.49,-8.46,10.08,40.7,111800000.0,-106700000.0,-1800000.0,59900000.0,1.07,-7.07,-16.71,-67.86,-14.55,-12.3,0.14,-6.67,0.14,-6.67,0.12,-7.69,1.4,3.7,0.45,28.57,5.21,69.71,3.94,67.66,103.7,1.42,3.52,-1.4,46.41,-14.66,34.67,-55.28,5.8,-5.69,0.95,3.26,0.24
8.18,-32.2,-41.36,-13.49,-42.6,-14.97,-57.1,-36.7,-63.87,-46.68,-52.78,-31.15,0.48,53900000.0,1352000000.0,667300000.0,684700000.0,478700000.0,7500000.0,-5.81,-20.26,14.38,2.86,-109.35,143500000.0,-26100000.0,-121900000.0,113000000.0,2.08,28.35,-75.54,6672.22,88.65,94.39,0.06,-57.14,0.06,-57.14,0.05,-58.33,0.97,-30.71,0.35,-22.22,2.13,-59.12,1.12,-71.57,112.04,8.04,3.26,-7.39,63.36,36.52,50.26,44.97,4.1,-29.31,0.68,-28.42,0.11
-2.06,11.4,16.14,4.28,21.1,8.0,36.1,21.74,48.37,33.05,36.67,23.81,0.32,55300000.0,1403300000.0,691800000.0,711500000.0,514200000.0,36400000.0,3.79,3.67,3.91,7.42,385.33,65800000.0,-30300000.0,-39300000.0,37000000.0,0.66,-54.15,16.09,-67.76,-67.26,-68.27,0.07,16.67,0.09,50.0,0.08,60.0,0.97,0.0,0.29,-17.14,1.59,-25.35,0.83,-25.89,116.46,3.95,3.13,-3.99,70.15,10.72,52.85,5.15,4.71,14.88,0.73,7.35,0.11
7.87,-15.9,-28.74,-15.25,15.3,37.78,17.6,39.29,42.63,69.68,21.39,44.23,0.34,55200000.0,1440400000.0,718900000.0,721400000.0,560200000.0,83200000.0,2.64,3.92,1.39,8.95,128.57,121000000.0,-30600000.0,-40200000.0,83900000.0,1.5,83.89,0.99,2.29,126.76,127.27,0.09,28.57,0.1,11.11,0.08,0.0,1.0,3.09,0.36,24.14,2.68,68.55,1.59,91.57,128.43,10.28,2.84,-9.27,84.59,20.58,54.87,3.82,4.1,-12.95,0.6,-17.81,0.12
-0.73,7.4,9.37,1.73,2.5,-4.84,5.5,-1.71,1.43,-5.51,47.14,37.33,0.4,54600000.0,1868600000.0,1070400000.0,798100000.0,633400000.0,-165700000.0,29.73,48.89,10.63,13.07,-299.16,136400000.0,-332800000.0,219300000.0,98600000.0,1.79,12.73,987.58,-645.52,17.52,19.33,0.12,33.33,0.07,-30.0,0.06,-25.0,1.34,34.0,0.47,30.56,3.09,15.3,1.96,23.27,125.92,-1.95,2.9,2.11,99.5,17.63,55.11,0.44,3.98,-2.93,0.5,-16.67,0.05
-0.18,5.5,6.08,0.6,-10.1,-14.88,-18.1,-22.34,-37.67,-40.87,-37.53,-40.0,0.44,36600000.0,1660100000.0,815600000.0,844500000.0,451700000.0,261000000.0,-4.0,0.64,-8.1,-2.94,-34.6,145000000.0,-170000000.0,-92400000.0,118800000.0,3.23,61.11,100.71,38.95,123.73,137.5,0.06,-25.0,0.08,-11.11,0.08,-11.11,0.97,10.23,0.31,3.33,5.41,-18.65,4.27,-21.94,128.27,-7.2,2.85,7.95,54.99,-13.33,43.24,-1.05,6.19,2.15,0.86,10.26,0.06
-2.86,-14.4,-9.69,5.34,4.9,23.3,3.9,20.55,6.32,23.95,-62.66,-57.58,0.44,37000000.0,1599200000.0,719600000.0,879600000.0,452100000.0,303300000.0,-3.67,-11.77,4.16,0.09,16.21,204600000.0,-21300000.0,-77200000.0,180400000.0,4.86,41.1,-87.47,-16.45,51.85,50.46,0.02,-66.67,0.09,12.5,0.08,0.0,0.82,-15.46,0.25,-19.35,2.56,-52.68,1.71,-59.95,123.1,-4.03,2.97,4.21,53.99,-1.82,47.22,9.2,5.94,-4.04,0.77,-10.47,0.06
-1.47,4.0,6.85,2.82,10.6,6.3,17.1,12.5,30.71,25.76,237.93,228.57,0.44,37300000.0,1646100000.0,766800000.0,879300000.0,492900000.0,298700000.0,2.93,6.56,-0.03,9.02,-1.52,113400000.0,-57200000.0,6900000.0,88800000.0,2.37,-44.57,168.54,-108.94,-50.78,-51.23,0.07,250.0,0.1,11.11,0.09,12.5,0.87,6.1,0.3,20.0,3.08,20.31,2.12,23.98,119.73,-2.74,3.05,2.69,53.56,-0.8,51.34,8.73,6.45,8.59,0.77,0.0,-0.16
0.42,10.4,9.36,-1.1,10.8,0.0,12.2,2.02,14.18,3.23,12.93,2.17,0.44,37300000.0,1694000000.0,786800000.0,907200000.0,515100000.0,267600000.0,2.91,2.61,3.17,4.5,-10.41,126100000.0,-188100000.0,-23900000.0,103600000.0,2.76,11.2,228.85,-446.38,16.67,16.46,0.07,0.0,0.11,10.0,0.1,11.11,0.87,0.0,0.3,0.0,2.85,-7.47,1.87,-11.79,113.93,-4.84,3.2,4.92,53.36,-0.37,51.2,-0.27,6.31,-2.17,0.83,7.79,0.11
